PlayerID,FirstName,LastName,TeamID,Team,Jersey,Position,Class,Height,Weight
60023376,Alex,Williams,283,FURMAN,24,F,Sophomore,77,235
60023377,Daeshun,Ruffin,274,MISS,24,G,Sophomore,69,160
60023378,Grant,Slatten,234,TENTCH,10,G,Sophomore,77,195
60023379,Eric,Van Der Heijden,124,NCW,1,F,Sophomore,81,215
60023380,James,White,274,MISS,5,G,Sophomore,77,190
60023381,Jalen,Miller,103,RUTGER,2,G,Sophomore,74,200
60023382,Logan,Stephens,103,RUTGER,30,G,Sophomore,74,197
60023383,Bijan,Cortes,105,OKL,14,G,Sophomore,75,194
60023384,Alston,Mason,,,3,G,Freshman,74,0
60023385,Jake,Moser,105,OKL,30,G,Sophomore,75,187
60023386,C.J.,Noland,105,OKL,22,G,Sophomore,74,229
60023387,Yousef,Elkugia,,,15,F,Freshman,79,0
60023388,Michael,Folarin,216,NEVADA,23,C,Sophomore,83,210
60023389,Casey,Jones,70,EWASH,31,F,Sophomore,78,220
60023390,Mason,Landdeck,,,24,G,Freshman,74,0
60023391,Ethan,Price,70,EWASH,10,F,Sophomore,82,230
60023392,Makai,Richards,339,PACFC,34,F,Freshman,82,225
60023393,Rafael,Pinzon,67,STJOHN,24,G,Sophomore,78,190
60023394,O'Mar,Stanley,67,STJOHN,4,F,Sophomore,80,230
60023395,Drissa,Traore,67,STJOHN,55,F,Freshman,80,215
60023396,Anouar,Mellouk,47,STBON,11,F,Freshman,80,205
60023397,Justin,Ndjock-Tadjore,47,STBON,3,G,Sophomore,79,200
60023398,Joryam,Saizonou,286,NCG,20,G,Sophomore,75,188
60023399,Josh,Beadle,27,CLMSN,0,G,Freshman,75,180
60023400,Ben,Middlebrooks,27,CLMSN,10,F,Sophomore,82,232
60023401,Ian,Schieffelin,27,CLMSN,4,F,Sophomore,79,225
60023402,Jamall,Clyce,328,GAST,33,F,Sophomore,78,195
60023403,Ja'Heim,Hudson,328,GAST,10,F,Sophomore,79,230
60023404,Chien-Hao,Ma,,,14,F,Freshman,79,0
60023405,Danny,Stubbs,328,GAST,20,G,Sophomore,72,174
60023406,Andrew,Morgan,318,NDKST,23,F,Sophomore,82,245
60023407,Kolbe,Rada,,,33,G,Freshman,73,0
60023408,Joshua,Streit,318,NDKST,22,F,Sophomore,81,235
60023409,Carson,Basham,337,PEPP,11,C,Sophomore,82,240
60023410,Aladji,Gassama,337,PEPP,35,F,Freshman,81,210
60023411,Paul,Jordan,337,PEPP,10,F,Freshman,78,200
60023412,Maxwell,Lewis,337,PEPP,24,F,Sophomore,79,195
60023413,Houston,Mallette,337,PEPP,0,G,Sophomore,77,185
60023414,Mike,Mitchell Jr.,337,PEPP,1,G,Sophomore,74,185
60023415,Grant,Asman,40,LIPSC,35,C,Freshman,82,210
60023416,Trae,Benham,40,LIPSC,3,G,Sophomore,75,205
60023417,Quincy,Clark,40,LIPSC,11,G,Sophomore,74,180
60023419,Rahsool,Diggins,55,UMASS,3,G,Sophomore,74,175
60023420,Jordan,Hawkins,3,UCONN,24,G,Sophomore,77,195
60023421,Samson,Johnson,3,UCONN,35,F,Sophomore,82,215
60023423,John,Solomon,68,MONT,10,F,Freshman,80,211
60023424,Jack,Wetzel,,,30,G,Freshman,76,0
60023425,Derrick,Jones Jr.,86,RADF,4,G,Sophomore,78,180
60023426,Jaden,Akins,97,MST,3,G,Sophomore,76,190
60023427,Pierre,Brooks,97,MST,1,G,Sophomore,78,220
60023428,Max,Christie,,,5,G,Freshman,78,0
60023429,Peter,Nwoke,,,35,F,Freshman,79,0
60023430,Jaden,Geron,146,RICE,0,G,Sophomore,80,175
60023431,Damion,McDowell Jr.,146,RICE,20,F,Sophomore,78,190
60023432,Jackson,Peakes,146,RICE,22,G,Freshman,76,182
60023433,Josh,Farmer,147,UTSA,4,F,Sophomore,82,198
60023434,Azavier,Johnson,147,UTSA,3,G,Freshman,77,202
60023435,Lamin,Sabally,147,UTSA,20,F,Sophomore,80,204
60023436,Christian,Tucker,147,UTSA,22,G,Sophomore,75,178
60023437,Imo,Essien,138,OLD,3,G,Sophomore,71,170
60023438,Jadin,Johnson,138,OLD,4,G,Freshman,75,180
60023439,D'Angelo,Stines,138,OLD,10,G,Sophomore,74,180
60023440,Elijah,Kennedy,332,TXST,3,G,Sophomore,75,200
60023441,Kowacie,Reeves,271,FL,14,G,Sophomore,78,190
60023442,Myles,Evans,258,NAVY,33,C,Sophomore,79,235
60023443,Mitch,Fischer,258,NAVY,34,F,Sophomore,81,215
60023444,Jaime,Hernandez,258,NAVY,45,C,Sophomore,73,225
60023445,Mac,MacDonald,258,NAVY,22,G,Sophomore,73,183
60023446,Kam,Summers,258,NAVY,14,G,Sophomore,76,182
60023447,Amir,Whitlock,258,NAVY,25,G,Sophomore,75,199
60023449,Corey,Tripp,285,WOFF,10,G,Sophomore,75,195
60023450,Luke,Turner,120,UCRVS,22,F,Sophomore,79,195
60023451,Liam,Dunfee,231,BRYANT,14,F,Sophomore,78,225
60023452,Mike,Iuzzolino,,,33,G,Freshman,75,0
60023453,Mike,Marshall Jr.,231,BRYANT,13,F,Sophomore,75,185
60023454,Max,Zakheim,,,11,G,Freshman,71,0
60023455,Cam,Crawford,207,INDST,5,G,Sophomore,77,175
60023456,Quimari,Peterson,,,2,G,Freshman,73,0
60023457,Simon,Wilbar,264,HOLY,14,F,Junior,83,235
60023458,Luke,Chicone,,,10,G,Freshman,70,0
60023459,Josh,Irwin,155,YNGST,23,F,Freshman,79,235
60023460,Michael,Lucarotti,,,21,G,Freshman,76,0
60023461,Jacori,Owens,155,YNGST,25,F,Sophomore,81,225
60023462,Nate,Johnson,177,AKRON,34,G,Sophomore,75,204
60023463,Sekou,Kalle,203,EVANS,22,F,Sophomore,82,224
60023464,Pat,Mayfield,177,AKRON,12,G,Sophomore,77,185
60023465,Kobe,Mitchell,177,AKRON,3,G,Sophomore,74,190
60023466,Evan,Wilson,177,AKRON,20,G,Sophomore,74,200
60023467,Cli'ron,Hornbeak,178,KENTST,42,C,Sophomore,81,224
60023468,Julius,Rollins,178,KENTST,0,G,Sophomore,77,189
60023469,Jalen,Sullinger,178,KENTST,13,G,Sophomore,70,170
60023470,Hubertas,Pivorius,154,NKENT,34,G,Sophomore,74,170
60023471,Sam,Vinson,154,NKENT,2,G,Sophomore,77,205
60023472,Imanuel,Zorgvol,154,NKENT,10,C,Sophomore,84,215
60023474,Nate,Barnhart,219,WYOM,15,F,Freshman,84,190
60023475,Ben,Bowen,319,DEN,40,G,Freshman,77,170
60023476,Noah,Reynolds,219,WYOM,21,G,Sophomore,75,195
60023477,Cort,Roberson,219,WYOM,31,G,Freshman,72,157
60023478,Nicolas,Louis-Jacques,261,COLG,5,G,Sophomore,76,195
60023479,Tyrone,Baker,44,DAY,0,F,Sophomore,81,205
60023480,Cam,McDowell,238,JAXST,2,G,Sophomore,77,185
60023481,Christian,Wright,252,OREGST,1,G,Sophomore,75,185
60023482,Drew,Calderon,242,AUSP,5,G,Sophomore,76,190
60023483,Elijah,Hutchins-Everett,242,AUSP,4,C,Sophomore,83,255
60023484,Harrison,Ingram,254,STAN,55,F,Sophomore,79,230
60023485,Jarvis,Moss,254,STAN,3,G,Sophomore,76,200
60023486,Maxime,Raynaud,254,STAN,42,F,Sophomore,85,250
60023487,Isa,Silva,254,STAN,1,G,Sophomore,76,190
60023488,Mouhamed,Gueye,256,WASHST,35,F,Sophomore,83,210
60023489,Myles,Rice,256,WASHST,2,G,Freshman,74,175
60023490,Jackson,Purcell,104,MINNST,11,G,Freshman,77,175
