StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,InjuryStatus,GameID,OpponentID,Opponent,Day,DateTime,HomeOrAway,Games,FantasyPoints,Minutes,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings
917999,11,60020350,1,2022,Corey Walker Jr.,SFL,F,Questionable,42065,5,TULSA,1/29/2022 12:00:00 AM,1/29/2022 8:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
916946,11,60016201,1,2022,Jalyn McCreary,SFL,F,,42065,5,TULSA,1/29/2022 12:00:00 AM,1/29/2022 8:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
916945,11,60008451,1,2022,Javon Greene,SFL,G,,42065,5,TULSA,1/29/2022 12:00:00 AM,1/29/2022 8:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919506,254,60023486,1,2022,Maxime Raynaud,STAN,F,,42068,253,UCLA,1/29/2022 12:00:00 AM,1/29/2022 9:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919505,254,60020120,1,2022,Noah Taitz,STAN,G,Questionable,42068,253,UCLA,1/29/2022 12:00:00 AM,1/29/2022 9:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919127,253,60022716,1,2022,Mac Etienne,UCLA,F,Out,42068,254,STAN,1/29/2022 12:00:00 AM,1/29/2022 9:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919125,253,60015682,1,2022,Johnny Juzang,UCLA,G,Out,42068,254,STAN,1/29/2022 12:00:00 AM,1/29/2022 9:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919126,253,60020209,1,2022,Jaylen Clark,UCLA,G,Out,42068,254,STAN,1/29/2022 12:00:00 AM,1/29/2022 9:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
914922,245,60017258,1,2022,Lok Wur,ORE,F,Questionable,42069,252,OREGST,1/29/2022 12:00:00 AM,1/29/2022 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
922971,252,60006948,1,2022,Xzavier Malone,OREGST,G,Out,42069,245,ORE,1/29/2022 12:00:00 AM,1/29/2022 10:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
913967,252,60016914,1,2022,Chol Marial,OREGST,C,Out,42069,245,ORE,1/29/2022 12:00:00 AM,1/29/2022 10:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
913966,252,60020876,1,2022,Rodrigue Andela,OREGST,F,Out,42069,245,ORE,1/29/2022 12:00:00 AM,1/29/2022 10:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
913965,252,60016081,1,2022,Gianni Hunt,OREGST,G,Out,42069,245,ORE,1/29/2022 12:00:00 AM,1/29/2022 10:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919583,115,60008857,1,2022,Samuta Avea,HAWAII,G,Out,42071,119,USCB,1/29/2022 12:00:00 AM,1/29/2022 11:59:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919582,115,60011309,1,2022,Mate Colina,HAWAII,C,,42071,119,USCB,1/29/2022 12:00:00 AM,1/29/2022 11:59:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
916655,119,60017351,1,2022,Zach Harvey,USCB,G,Out,42071,115,HAWAII,1/29/2022 12:00:00 AM,1/29/2022 11:59:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
918759,98,60006938,1,2022,Seth Towns,OHIOST,F,Out,36670,94,PUR,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
918757,98,60022717,1,2022,Meechie Johnson Jr.,OHIOST,G,,36670,94,PUR,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
918760,98,60008390,1,2022,Justice Sueing,OHIOST,F,Out,36670,94,PUR,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
918758,98,60008769,1,2022,Jamari Wheeler,OHIOST,G,Questionable,36670,94,PUR,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919122,94,60020398,1,2022,Jaden Ivey,PUR,G,,36670,98,OHIOST,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919123,94,60023208,1,2022,Brian Waddell,PUR,F,Out,36670,98,OHIOST,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
918742,104,60007289,1,2022,Eric Curry,MINNST,F,Questionable,36671,96,WISC,1/30/2022 12:00:00 AM,1/30/2022 1:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
918745,104,60024118,1,2022,Eylijah Stephens,MINNST,G,,36671,96,WISC,1/30/2022 12:00:00 AM,1/30/2022 1:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
918743,104,60016559,1,2022,Jamison Battle,MINNST,F,,36671,96,WISC,1/30/2022 12:00:00 AM,1/30/2022 1:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
918747,104,60024116,1,2022,Parker Fox,MINNST,F,Out,36671,96,WISC,1/30/2022 12:00:00 AM,1/30/2022 1:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
918746,104,60016918,1,2022,Isaiah Ihnen,MINNST,F,Out,36671,96,WISC,1/30/2022 12:00:00 AM,1/30/2022 1:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
918744,104,60024322,1,2022,Will Ramberg,MINNST,G,Out,36671,96,WISC,1/30/2022 12:00:00 AM,1/30/2022 1:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
918052,96,60015721,1,2022,Tyler Wahl,WISC,F,,36671,104,MINNST,1/30/2022 12:00:00 AM,1/30/2022 1:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
916194,53,60006720,1,2022,Chuba Ohams,FORDM,F,Questionable,37379,48,GEOWS,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
917447,48,60008105,1,2022,Ira Lee,GEOWS,F,Out,37379,53,FORDM,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
917446,48,60010496,1,2022,Ricky Lindo,GEOWS,F,,37379,53,FORDM,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919917,175,60010446,1,2022,Marcus Hammond,NIAGRA,G,Questionable,37382,166,MONM,1/30/2022 12:00:00 AM,1/30/2022 2:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
917998,55,60015879,1,2022,Noah Fernandes,UMASS,G,Doubtful,37384,56,GMSN,1/30/2022 12:00:00 AM,1/30/2022 2:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
916924,55,60010893,1,2022,Dibaji Walker,UMASS,F,Out,37384,56,GMSN,1/30/2022 12:00:00 AM,1/30/2022 2:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919773,168,60008119,1,2022,Andrew Platek,SIENA,G,Out,37385,174,QUIN,1/30/2022 12:00:00 AM,1/30/2022 2:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919772,168,60023610,1,2022,Javian McCollum,SIENA,G,,37385,174,QUIN,1/30/2022 12:00:00 AM,1/30/2022 2:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919774,168,60023611,1,2022,Taihland Owens,SIENA,G,Out,37385,174,QUIN,1/30/2022 12:00:00 AM,1/30/2022 2:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
917445,211,60016712,1,2022,Shanquan Hemphill,DRAKE,F,,37912,209,LOYCH,1/30/2022 12:00:00 AM,1/30/2022 2:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
916186,4,60020169,1,2022,Viktor Lakhin,CIN,F,,42072,9,ECAR,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
916185,4,60008160,1,2022,Sam Martin,CIN,G,Questionable,42072,9,ECAR,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
916174,4,60010063,1,2022,John Newman III,CIN,G,,42072,9,ECAR,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
916187,4,60017349,1,2022,Rob Banks,CIN,F,Out,42072,9,ECAR,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919105,9,60016529,1,2022,Brandon Suggs,ECAR,G,Out,42072,4,CIN,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919106,9,60010513,1,2022,Wynston Tabbs,ECAR,G,Out,42072,4,CIN,1/30/2022 12:00:00 AM,1/30/2022 12:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919618,250,60020082,1,2022,Tristan Da Silva,COL,F,Doubtful,42074,256,WASHST,1/30/2022 12:00:00 AM,1/30/2022 10:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919500,250,60023214,1,2022,Javon Ruffin,COL,G,Out,42074,256,WASHST,1/30/2022 12:00:00 AM,1/30/2022 10:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919499,250,60023212,1,2022,Lawson Lovering,COL,C,Out,42074,256,WASHST,1/30/2022 12:00:00 AM,1/30/2022 10:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
917896,256,60017047,1,2022,DJ Rodman,WASHST,F,,42074,250,COL,1/30/2022 12:00:00 AM,1/30/2022 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
917894,256,60020384,1,2022,Dishon Jackson,WASHST,C,Questionable,42074,250,COL,1/30/2022 12:00:00 AM,1/30/2022 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
917897,256,60011189,1,2022,Tony Miller,WASHST,F,Out,42074,250,COL,1/30/2022 12:00:00 AM,1/30/2022 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
917895,256,60008902,1,2022,Matt DeWolf,WASHST,F,,42074,250,COL,1/30/2022 12:00:00 AM,1/30/2022 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
917898,256,60023489,1,2022,Myles Rice,WASHST,G,Out,42074,250,COL,1/30/2022 12:00:00 AM,1/30/2022 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921164,205,60010888,1,2022,Ben Harvey,SILL,G,Questionable,42677,148,VALP,1/30/2022 12:00:00 AM,1/30/2022 5:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921196,148,60016253,1,2022,Emil Freese-Vilien,VALP,C,Out,42677,205,SILL,1/30/2022 12:00:00 AM,1/30/2022 5:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921195,148,60006427,1,2022,Trevor Anderson,VALP,G,Out,42677,205,SILL,1/30/2022 12:00:00 AM,1/30/2022 5:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921197,148,60023747,1,2022,Keyondre Young,VALP,G,Out,42677,205,SILL,1/30/2022 12:00:00 AM,1/30/2022 5:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921539,65,60023537,1,2022,Keeyan Itejere,MARQ,F,Out,42895,63,PROV,1/30/2022 12:00:00 AM,1/30/2022 12:30:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921541,63,60010343,1,2022,A.J. Reeves,PROV,G,Out,42895,65,MARQ,1/30/2022 12:00:00 AM,1/30/2022 12:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921131,28,60010766,1,2022,Ithiel Horton,PITT,G,Out,42907,35,BOSCOL,1/30/2022 12:00:00 AM,1/30/2022 4:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921132,28,60009006,1,2022,Nike Sibande,PITT,G,Out,42907,35,BOSCOL,1/30/2022 12:00:00 AM,1/30/2022 4:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921080,201,60024568,1,2022,Corey Perkins,DELST,G,Questionable,42911,199,MORGST,1/30/2022 12:00:00 AM,1/30/2022 2:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920352,105,60008141,1,2022,Ethan Chargois,OKL,F,,38340,114,TCU,1/31/2022 12:00:00 AM,1/31/2022 9:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920966,105,60017315,1,2022,Marvin Johnson,OKL,G,Out,38340,114,TCU,1/31/2022 12:00:00 AM,1/31/2022 9:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920108,114,60020972,1,2022,Shahada Wells,TCU,G,Out,38340,105,OKL,1/31/2022 12:00:00 AM,1/31/2022 9:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920109,114,60008528,1,2022,Maxwell Evans,TCU,G,Out,38340,105,OKL,1/31/2022 12:00:00 AM,1/31/2022 9:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921079,108,60023148,1,2022,Langston Love,BAYL,G,Out,38341,107,WVIR,1/31/2022 12:00:00 AM,1/31/2022 9:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921753,108,60021323,1,2022,LJ Cryer,BAYL,G,Questionable,38341,107,WVIR,1/31/2022 12:00:00 AM,1/31/2022 9:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921075,108,60010722,1,2022,James Akinjo,BAYL,G,,38341,107,WVIR,1/31/2022 12:00:00 AM,1/31/2022 9:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920421,107,60023182,1,2022,James Okonkwo,WVIR,F,Out,38341,108,BAYL,1/31/2022 12:00:00 AM,1/31/2022 9:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920331,24,60023517,1,2022,Roosevelt Wheeler,LOU,F,Questionable,38792,21,NCAR,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920085,24,60023516,1,2022,Mike James,LOU,G,Out,38792,21,NCAR,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920340,21,60015668,1,2022,Anthony Harris,NCAR,G,Out,38792,24,LOU,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920341,21,60020270,1,2022,Dawson Garcia,NCAR,F,Out,38792,24,LOU,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
923596,201,60024568,1,2022,Corey Perkins,DELST,G,,41168,200,COPPST,1/31/2022 12:00:00 AM,1/31/2022 7:30:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
922323,285,60010297,1,2022,Messiah Jones,WOFF,F,Out,42077,284,MERC,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921409,195,60025446,1,2022,Wayne Bristol Jr.,HOWRD,G,Out,42078,190,SCARST,1/31/2022 12:00:00 AM,1/31/2022 8:01:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919927,217,60010925,1,2022,Adam Thistlewood,COLST,F,Questionable,42081,219,WYOM,1/31/2022 12:00:00 AM,1/31/2022 8:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919736,219,60016582,1,2022,Kenny Foster,WYOM,G,Questionable,42081,217,COLST,1/31/2022 12:00:00 AM,1/31/2022 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919717,219,60020689,1,2022,Xavier Dusell,WYOM,G,,42081,217,COLST,1/31/2022 12:00:00 AM,1/31/2022 8:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919938,214,60016291,1,2022,Emmanuel Kuac,NMX,G,Out,42082,212,SDST,1/31/2022 12:00:00 AM,1/31/2022 10:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919937,214,60020865,1,2022,Saquan Singleton,NMX,G,,42082,212,SDST,1/31/2022 12:00:00 AM,1/31/2022 10:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
919939,214,60010615,1,2022,Valdir Manuel,NMX,F,Out,42082,212,SDST,1/31/2022 12:00:00 AM,1/31/2022 10:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
917961,212,60010052,1,2022,Jaedon LeDee,SDST,F,Out,42082,214,NMX,1/31/2022 12:00:00 AM,1/31/2022 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
917959,212,60006202,1,2022,Joshua Tomaic,SDST,F,Out,42082,214,NMX,1/31/2022 12:00:00 AM,1/31/2022 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
917960,212,60008542,1,2022,Adam Seiko,SDST,G,Out,42082,214,NMX,1/31/2022 12:00:00 AM,1/31/2022 10:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920317,132,60016363,1,2022,Mate Okros,DREXEL,F,Questionable,42600,124,NCW,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
923749,126,60020686,1,2022,Terell Strickland,JMAD,G,Questionable,42620,127,TOWS,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
923751,126,60020456,1,2022,Tyree Ihenacho,JMAD,G,Questionable,42620,127,TOWS,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
923750,126,60023550,1,2022,Andrew McConnell,JMAD,G,Questionable,42620,127,TOWS,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
923753,126,60008551,1,2022,Takal Molson,JMAD,G,Out,42620,127,TOWS,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
923755,127,60008463,1,2022,Terry Nolan Jr.,TOWS,G,Questionable,42620,126,JMAD,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
922890,339,60016486,1,2022,Greg Outlaw,PACFC,G,Out,42759,341,SANCLR,1/31/2022 12:00:00 AM,1/31/2022 9:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920074,26,60023521,1,2022,Trevor Keels,DUKE,G,Questionable,42779,25,ND,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921971,25,60020166,1,2022,Elijah Taylor,ND,F,Out,42779,26,DUKE,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
921970,25,60010350,1,2022,Robby Carmody,ND,G,Out,42779,26,DUKE,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
922298,84,60019134,1,2022,Gabriel McKay,LIBRTY,G,Out,42845,42,KENEST,1/31/2022 12:00:00 AM,1/31/2022 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920073,49,60020425,1,2022,Grant Huffman,DAVID,G,Questionable,37386,47,STBON,2/1/2022 12:00:00 AM,2/1/2022 7:00:00 PM,AWAY,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920386,47,60024416,1,2022,Linton Brown,STBON,G,Out,37386,49,DAVID,2/1/2022 12:00:00 AM,2/1/2022 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
920387,47,60023396,1,2022,Anouar Mellouk,STBON,F,Out,37386,49,DAVID,2/1/2022 12:00:00 AM,2/1/2022 7:00:00 PM,HOME,1,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00
