PeriodID,GameID,Number,Name,Type,AwayScore,HomeScore
66912,36872,2,2,Half,36,32
66913,38039,2,2,Half,30,55
66914,40870,1,1,Half,16,29
66915,40875,1,1,Half,27,57
66916,36873,2,2,Half,31,37
66917,39169,1,1,Half,28,35
66918,36875,1,1,Half,27,25
66919,42476,1,1,Half,38,27
66920,39174,2,2,Half,25,27
66921,42452,1,1,Half,29,38
66922,42471,2,2,Half,32,43
66923,42475,2,2,Half,49,32
66924,39173,2,2,Half,38,49
66925,42484,2,2,Half,37,30
66926,40875,2,2,Half,16,46
66927,40870,2,2,Half,26,40
66928,36873,3,OT,Overtime,7,12
66929,39761,1,1,Half,32,47
66930,39169,2,2,Half,45,44
66931,42452,2,2,Half,34,29
66932,42476,2,2,Half,44,31
66933,36871,1,1,Half,25,47
66934,36875,2,2,Half,41,47
66936,39167,1,1,Half,29,27
66937,39173,3,OT,Overtime,12,12
66938,39761,2,2,Half,48,46
66939,36871,2,2,Half,40,19
66940,41455,1,1,Half,29,33
66941,39765,1,1,Half,24,31
66942,41457,1,1,Half,25,47
66943,42485,1,1,Half,25,31
66944,42479,1,1,Half,38,36
66945,39173,4,OT2,Overtime,20,14
66946,41456,1,1,Half,22,40
66947,39167,2,2,Half,25,32
66948,42478,1,1,Half,30,33
66949,42481,1,1,Half,32,19
66950,38639,1,1,Half,23,27
66951,42453,1,1,Half,44,22
66952,41455,2,2,Half,33,38
66953,41456,2,2,Half,27,47
66954,39765,2,2,Half,30,36
66955,42479,2,2,Half,46,38
66956,41457,2,2,Half,37,41
66957,42477,1,1,Half,27,25
66958,42485,2,2,Half,36,24
66959,42486,1,1,Half,49,34
66960,42481,2,2,Half,40,35
66961,42478,2,2,Half,38,31
66962,42453,2,2,Half,30,41
66963,38639,2,2,Half,44,28
66964,40872,1,1,Half,43,46
66965,41459,1,1,Half,27,47
66966,39175,1,1,Half,37,30
66967,39767,1,1,Half,22,31
66968,39166,1,1,Half,27,37
66969,39164,1,1,Half,39,38
66970,36874,1,1,Half,46,39
66971,39165,1,1,Half,24,21
66972,39766,1,1,Half,37,23
66973,41458,1,1,Half,29,27
66974,42477,2,2,Half,35,34
66975,38641,1,1,Half,35,37
66976,41460,1,1,Half,26,38
66977,42486,2,2,Half,57,56
66978,41453,1,1,Half,26,46
66979,42482,1,1,Half,33,44
66980,39166,2,2,Half,54,55
66981,42480,1,1,Half,34,34
66982,40872,2,2,Half,35,44
66983,36874,2,2,Half,18,37
66984,39766,2,2,Half,43,43
66985,39165,2,2,Half,28,37
66986,39175,2,2,Half,39,46
66987,39767,2,2,Half,32,34
66988,39770,1,1,Half,37,30
66989,41462,1,1,Half,34,37
66990,39168,1,1,Half,27,22
66991,41459,2,2,Half,20,45
66992,39768,1,1,Half,27,46
66993,41460,2,2,Half,35,42
66994,41458,2,2,Half,52,35
66995,39176,1,1,Half,20,36
66996,42483,1,1,Half,29,20
66997,39164,2,2,Half,31,44
66998,38641,2,2,Half,36,34
66999,41461,1,1,Half,31,45
67000,41453,2,2,Half,48,50
67001,39170,1,1,Half,16,35
67002,42482,2,2,Half,40,37
67003,42487,1,1,Half,34,46
67004,42469,1,1,Half,26,30
67005,39175,3,OT,Overtime,8,13
67006,42480,2,2,Half,36,45
67007,41462,2,2,Half,33,57
67008,39768,2,2,Half,39,29
67009,38040,1,1,Half,20,30
67010,39176,2,2,Half,27,46
67011,42488,1,1,Half,45,29
67012,38640,1,1,Half,24,23
67013,39760,1,1,Half,25,30
67014,42483,2,2,Half,28,31
67015,39770,2,2,Half,36,26
67016,39168,2,2,Half,13,35
67017,39177,1,1,Half,30,43
67018,38641,3,OT,Overtime,9,10
67019,41461,2,2,Half,32,30
67020,39762,1,1,Half,29,32
67021,38638,1,1,Half,33,30
67022,39170,2,2,Half,28,33
67023,39178,1,1,Half,32,35
67024,42487,2,2,Half,34,33
67025,39763,1,1,Half,16,53
67026,42469,2,2,Half,45,38
67027,41463,1,1,Half,36,38
67028,38040,2,2,Half,24,25
67029,38640,2,2,Half,44,29
67030,42488,2,2,Half,39,22
67031,39760,2,2,Half,28,37
67032,39177,2,2,Half,34,38
67033,39762,2,2,Half,32,39
67034,39763,2,2,Half,29,48
67035,39171,1,1,Half,32,27
67036,39178,2,2,Half,44,45
67037,38638,2,2,Half,36,31
67038,41463,2,2,Half,22,48
67039,42489,1,1,Half,22,32
67040,39171,2,2,Half,41,37
67041,42489,2,2,Half,51,35
67042,39764,1,1,Half,27,25
67043,39764,2,2,Half,32,27
67044,42490,1,1,Half,24,32
67045,38642,1,1,Half,36,25
67046,38642,2,2,Half,40,35
67047,42490,2,2,Half,36,32
67048,41464,1,1,Half,31,38
67049,39183,1,1,Half,32,29
67050,41464,2,2,Half,37,29
67051,38643,1,1,Half,27,35
67052,42491,1,1,Half,34,32
67053,39183,2,2,Half,36,37
67054,38643,2,2,Half,32,36
67055,42491,2,2,Half,28,21
67056,40877,1,1,Half,34,43
67057,39182,1,1,Half,35,32
67058,40877,2,2,Half,46,45
67059,36876,1,1,Half,33,29
67060,42492,1,1,Half,29,27
67061,39182,2,2,Half,38,35
67062,36876,2,2,Half,35,43
67063,42492,2,2,Half,40,34
67064,39771,1,1,Half,30,21
67065,39772,1,1,Half,42,37
67066,38644,1,1,Half,41,32
67067,42493,1,1,Half,30,48
67068,38645,1,1,Half,40,33
67069,39771,2,2,Half,25,35
67070,39772,2,2,Half,44,36
67071,38644,2,2,Half,39,54
67072,42493,2,2,Half,54,44
67073,38645,2,2,Half,34,36
67074,39180,1,1,Half,38,26
67075,39181,1,1,Half,39,30
67076,38646,1,1,Half,25,41
67077,39180,2,2,Half,32,29
67078,39181,2,2,Half,32,31
67079,38646,2,2,Half,33,31
67080,39179,1,1,Half,32,40
67081,39179,2,2,Half,24,33
67082,42499,1,1,Half,38,36
67083,42498,1,1,Half,28,40
67084,39190,1,1,Half,24,31
67085,42498,2,2,Half,41,23
67086,42499,2,2,Half,37,22
67087,38651,1,1,Half,39,27
67088,39190,2,2,Half,47,28
67089,41465,1,1,Half,34,39
67090,38651,2,2,Half,20,34
67091,42500,1,1,Half,35,45
67092,42501,1,1,Half,28,26
67093,38649,1,1,Half,24,37
67094,36877,1,1,Half,17,52
67095,39193,1,1,Half,37,38
67096,38650,1,1,Half,33,40
67097,39192,1,1,Half,27,30
67098,41465,2,2,Half,45,37
67099,40882,1,1,Half,38,30
67100,42500,2,2,Half,39,28
67101,42501,2,2,Half,28,30
67102,36877,2,2,Half,23,45
67103,39193,2,2,Half,34,41
67104,39185,1,1,Half,35,34
67105,38650,2,2,Half,27,33
67106,38649,2,2,Half,35,54
67107,40879,1,1,Half,36,34
67108,39192,2,2,Half,38,29
67109,40882,2,2,Half,39,45
67110,42496,1,1,Half,28,35
67111,39781,1,1,Half,33,34
67112,42501,3,OT,Overtime,7,14
67113,39186,1,1,Half,38,33
67114,39774,1,1,Half,29,28
67115,39185,2,2,Half,34,46
67116,41541,1,1,Half,37,30
67117,40879,2,2,Half,33,33
67118,36879,1,1,Half,34,31
67119,39189,1,1,Half,37,35
67120,42496,2,2,Half,24,29
67121,39781,2,2,Half,33,35
67122,42503,1,1,Half,33,29
67123,40883,1,1,Half,28,34
67124,42502,1,1,Half,33,43
67125,41541,2,2,Half,31,58
67126,39184,1,1,Half,30,39
67127,40880,1,1,Half,26,27
67128,39186,2,2,Half,20,40
67129,36879,2,2,Half,38,41
67130,39774,2,2,Half,32,34
67131,39189,2,2,Half,38,31
67132,40883,2,2,Half,38,40
67133,42503,2,2,Half,47,42
67134,42502,2,2,Half,35,46
67135,40880,2,2,Half,23,33
67136,36879,3,OT,Overtime,6,5
67137,42497,1,1,Half,35,33
67138,39184,2,2,Half,38,38
67139,39780,1,1,Half,20,31
67140,38648,1,1,Half,21,25
67141,39778,1,1,Half,41,38
67142,38043,1,1,Half,23,37
67143,42494,1,1,Half,35,27
67144,42505,1,1,Half,33,39
67145,42497,2,2,Half,34,39
67146,39188,1,1,Half,29,26
67147,42504,1,1,Half,36,38
67148,36878,1,1,Half,31,33
67149,38648,2,2,Half,22,36
67150,39780,2,2,Half,31,54
67151,38043,2,2,Half,29,49
67152,39191,1,1,Half,37,39
67153,42504,2,2,Half,29,34
67154,40878,1,1,Half,36,23
67155,39194,1,1,Half,42,38
67156,42505,2,2,Half,26,38
67157,39188,2,2,Half,29,32
67158,42494,2,2,Half,24,31
67159,40881,1,1,Half,36,22
67160,36878,2,2,Half,36,44
67161,39778,2,2,Half,36,42
67162,39187,1,1,Half,26,23
67163,40878,2,2,Half,39,28
67164,40881,2,2,Half,23,40
67165,39194,2,2,Half,21,39
67166,42507,1,1,Half,42,29
67167,39188,3,OT,Overtime,5,10
67168,39191,2,2,Half,48,55
67169,42512,1,1,Half,36,26
67170,41527,1,1,Half,22,19
67171,39776,1,1,Half,33,55
67172,42495,1,1,Half,32,27
67173,39775,1,1,Half,33,29
67174,39776,2,2,Half,26,53
67175,38647,1,1,Half,29,48
67176,41527,2,2,Half,24,20
67177,42507,2,2,Half,31,29
67178,39187,2,2,Half,35,32
67179,42512,2,2,Half,41,48
67180,39195,1,1,Half,25,34
67181,39775,2,2,Half,29,45
67182,42495,2,2,Half,46,32
67183,38652,1,1,Half,42,45
67184,38647,2,2,Half,40,21
67185,39195,2,2,Half,25,40
67186,42511,1,1,Half,22,15
67187,42508,1,1,Half,31,20
67188,38652,2,2,Half,39,39
67189,38647,3,OT,Overtime,8,11
67190,42508,2,2,Half,32,41
67191,42511,2,2,Half,36,28
67192,42509,1,1,Half,32,27
67193,42514,1,1,Half,32,39
67194,42509,2,2,Half,31,28
67195,42514,2,2,Half,35,34
67196,37709,1,1,Half,37,38
67197,41468,1,1,Half,44,33
67198,39795,1,1,Half,38,22
67199,42510,1,1,Half,36,29
67200,40884,1,1,Half,38,34
67201,37714,1,1,Half,27,27
67202,39207,1,1,Half,31,40
67203,38045,1,1,Half,46,33
67204,39782,1,1,Half,20,34
67205,37713,1,1,Half,26,45
67206,37709,2,2,Half,34,47
67207,41468,2,2,Half,31,37
67208,39795,2,2,Half,45,42
67209,42515,1,1,Half,40,50
67210,42510,2,2,Half,30,37
67211,37714,2,2,Half,34,38
67212,39207,2,2,Half,37,30
67213,38045,2,2,Half,47,48
67214,40890,1,1,Half,26,49
67215,39786,1,1,Half,27,46
67216,38653,1,1,Half,33,41
67217,38654,1,1,Half,55,44
67218,40884,2,2,Half,28,47
67219,37710,1,1,Half,28,36
67220,40888,1,1,Half,24,38
67221,41467,1,1,Half,21,46
67222,39784,1,1,Half,33,18
67223,39793,1,1,Half,35,43
67224,39208,1,1,Half,47,34
67225,39197,1,1,Half,28,24
67226,37706,1,1,Half,46,34
67227,39782,2,2,Half,18,67
67228,39789,1,1,Half,41,38
67229,39791,1,1,Half,33,57
67230,37713,2,2,Half,49,52
67231,39203,1,1,Half,31,35
67232,42510,3,OT,Overtime,16,5
67233,41568,1,1,Half,28,40
67234,42515,2,2,Half,35,33
67235,39789,2,2,Half,38,50
67236,39786,2,2,Half,38,53
67237,41467,2,2,Half,28,42
67238,40890,2,2,Half,34,41
67239,38653,2,2,Half,48,49
67240,39208,2,2,Half,43,46
67241,37706,2,2,Half,37,51
67242,39783,1,1,Half,16,42
67243,41466,1,1,Half,24,54
67244,41569,1,1,Half,30,33
67245,39209,1,1,Half,30,41
67246,39203,2,2,Half,39,53
67247,39791,2,2,Half,51,41
67248,39784,2,2,Half,34,22
67249,39793,2,2,Half,35,40
67250,39197,2,2,Half,37,38
67251,39206,1,1,Half,22,28
67252,41605,1,1,Half,18,35
67253,41570,1,1,Half,28,36
67254,37710,2,2,Half,33,23
67255,40888,2,2,Half,35,49
67256,39796,1,1,Half,38,20
67257,38654,2,2,Half,32,33
67258,41568,2,2,Half,30,47
67259,39783,2,2,Half,32,54
67260,41466,2,2,Half,32,42
67261,39209,2,2,Half,43,47
67262,42520,1,1,Half,29,17
67263,40887,1,1,Half,52,32
67264,41605,2,2,Half,29,54
67265,41569,2,2,Half,38,41
67266,39796,2,2,Half,22,38
67267,39792,1,1,Half,25,34
67268,41572,1,1,Half,33,39
67269,39199,1,1,Half,35,41
67270,39205,1,1,Half,31,33
67271,39200,1,1,Half,33,52
67272,41571,1,1,Half,32,44
67273,39797,1,1,Half,24,21
67274,39206,2,2,Half,17,43
67275,41570,2,2,Half,39,43
67276,37711,1,1,Half,36,40
67277,42520,2,2,Half,31,28
67278,40887,2,2,Half,35,45
67279,38044,1,1,Half,31,39
67280,41573,1,1,Half,25,24
67281,41572,2,2,Half,41,53
67282,39205,2,2,Half,32,30
67283,39210,1,1,Half,41,31
67284,39204,1,1,Half,31,19
67285,39797,2,2,Half,24,38
67286,39792,2,2,Half,43,32
67287,37708,1,1,Half,30,27
67288,39199,2,2,Half,24,53
67289,41571,2,2,Half,18,43
67290,39787,1,1,Half,37,22
67291,39200,2,2,Half,24,37
67292,37711,2,2,Half,41,37
67293,39196,1,1,Half,42,30
67294,38044,2,2,Half,30,34
67295,41573,2,2,Half,26,30
67296,39210,2,2,Half,16,46
67297,37708,2,2,Half,33,36
67298,39204,2,2,Half,39,36
67299,38046,1,1,Half,33,37
67300,39205,3,OT,Overtime,5,14
67301,39211,1,1,Half,32,30
67302,39787,2,2,Half,36,29
67303,37711,3,OT,Overtime,8,16
67304,38046,2,2,Half,21,46
67305,37708,3,OT,Overtime,5,14
67306,39196,2,2,Half,23,40
67307,40885,1,1,Half,25,34
67308,42403,1,1,Half,24,51
67309,39211,2,2,Half,27,26
67310,41574,1,1,Half,35,31
67311,39798,1,1,Half,26,47
67312,40889,1,1,Half,31,40
67313,39794,1,1,Half,42,41
67314,41575,1,1,Half,41,59
67315,42521,1,1,Half,31,21
67316,39785,1,1,Half,22,47
67317,39788,1,1,Half,28,40
67318,39202,1,1,Half,32,36
67319,40885,2,2,Half,37,36
67320,40889,2,2,Half,17,37
67321,37712,1,1,Half,28,39
67322,39798,2,2,Half,43,59
67323,42403,2,2,Half,30,38
67324,41574,2,2,Half,39,44
67325,37707,1,1,Half,24,42
67326,39794,2,2,Half,37,49
67327,42521,2,2,Half,44,40
67328,41575,2,2,Half,30,31
67329,39202,2,2,Half,37,28
67330,39785,2,2,Half,37,58
67331,39788,2,2,Half,48,31
67332,37712,2,2,Half,38,41
67333,41469,1,1,Half,32,40
67334,39213,1,1,Half,41,35
67335,39790,1,1,Half,32,39
67336,37707,2,2,Half,49,48
67337,39201,1,1,Half,27,29
67338,39790,2,2,Half,39,42
67339,41469,2,2,Half,29,40
67340,39214,1,1,Half,21,38
67341,39213,2,2,Half,46,35
67342,39212,1,1,Half,40,37
67343,39198,1,1,Half,28,35
67344,40886,1,1,Half,35,30
67345,39201,2,2,Half,48,35
67346,39198,2,2,Half,36,46
67347,40886,2,2,Half,47,44
67348,39214,2,2,Half,17,47
67349,39212,2,2,Half,40,46
67350,42516,1,1,Half,24,20
67351,42516,2,2,Half,33,34
67352,39218,1,1,Half,20,49
67353,39215,1,1,Half,34,33
67354,38048,1,1,Half,38,36
67355,38048,2,2,Half,31,48
67356,39220,1,1,Half,28,32
67357,42517,1,1,Half,46,31
67358,39215,2,2,Half,36,51
67359,39221,1,1,Half,42,27
67360,40899,1,1,Half,37,30
67361,39218,2,2,Half,25,35
67362,39804,1,1,Half,31,27
67363,36886,1,1,Half,33,37
67364,39220,2,2,Half,34,30
67365,40896,1,1,Half,20,23
67366,36882,1,1,Half,28,25
67367,39221,2,2,Half,43,54
67368,36883,1,1,Half,31,28
67369,36884,1,1,Half,29,53
67370,39223,1,1,Half,37,38
67371,39804,2,2,Half,37,48
67372,39224,1,1,Half,29,59
67373,36885,1,1,Half,15,28
67374,39805,1,1,Half,38,24
67375,42517,2,2,Half,50,52
67376,36881,1,1,Half,33,41
67377,39803,1,1,Half,34,31
67378,41473,1,1,Half,32,33
67379,40899,2,2,Half,23,31
67380,36886,2,2,Half,37,33
67381,39220,3,OT,Overtime,13,13
67382,40896,2,2,Half,41,34
67383,39805,2,2,Half,32,30
67384,39803,2,2,Half,35,34
67385,39223,2,2,Half,42,50
67386,36882,2,2,Half,30,40
67387,39224,2,2,Half,12,51
67388,36883,2,2,Half,19,22
67389,41473,2,2,Half,45,44
67390,39216,1,1,Half,36,34
67391,41470,1,1,Half,33,32
67392,36885,2,2,Half,42,47
67393,36884,2,2,Half,34,48
67394,41553,1,1,Half,21,41
67395,36881,2,2,Half,42,29
67396,39220,4,OT2,Overtime,14,8
67397,36886,3,OT,Overtime,11,7
67398,41472,1,1,Half,37,31
67399,36883,3,OT,Overtime,6,15
67400,41553,2,2,Half,16,34
67401,39216,2,2,Half,31,40
67402,39225,1,1,Half,39,35
67403,39219,1,1,Half,26,37
67404,41471,1,1,Half,32,39
67405,39217,1,1,Half,32,33
67406,38047,1,1,Half,25,52
67407,39800,1,1,Half,36,38
67408,41473,3,OT,Overtime,14,2
67409,36887,1,1,Half,34,29
67410,42518,1,1,Half,31,27
67411,39801,1,1,Half,25,26
67412,41470,2,2,Half,49,48
67413,40898,1,1,Half,30,38
67414,40897,1,1,Half,13,70
67415,41474,1,1,Half,44,28
67416,41472,2,2,Half,40,37
67417,39225,2,2,Half,33,33
67418,39800,2,2,Half,43,51
67419,39219,2,2,Half,34,39
67420,36880,1,1,Half,20,38
67421,42518,2,2,Half,32,34
67422,39801,2,2,Half,24,23
67423,36887,2,2,Half,38,32
67424,41475,1,1,Half,38,26
67425,39217,2,2,Half,36,32
67426,41542,1,1,Half,33,45
67427,41471,2,2,Half,23,27
67428,38047,2,2,Half,27,37
67429,40897,2,2,Half,23,36
67430,40898,2,2,Half,45,50
67431,41474,2,2,Half,37,41
67432,39801,3,OT,Overtime,14,12
67433,36880,2,2,Half,22,46
67434,41475,2,2,Half,41,34
67435,36888,1,1,Half,42,17
67436,40900,1,1,Half,32,34
67437,41476,1,1,Half,30,18
67438,41542,2,2,Half,34,41
67439,42519,1,1,Half,30,33
67440,41476,2,2,Half,26,34
67441,39799,1,1,Half,26,27
67442,39222,1,1,Half,32,37
67443,40900,2,2,Half,46,51
67444,36888,2,2,Half,30,29
67445,42519,2,2,Half,34,63
67446,39799,2,2,Half,53,41
67447,41477,1,1,Half,32,26
67448,39222,2,2,Half,44,43
67449,39802,1,1,Half,21,28
67450,41477,2,2,Half,29,44
67451,39802,2,2,Half,36,37
67452,41478,1,1,Half,44,24
67453,41478,2,2,Half,30,35
67454,41529,1,1,Half,33,30
67455,41530,1,1,Half,23,38
67456,39228,1,1,Half,42,22
67457,40901,1,1,Half,21,49
67458,38655,1,1,Half,44,30
67459,38657,1,1,Half,24,30
67460,36891,1,1,Half,19,51
67461,36892,1,1,Half,25,51
67462,36890,1,1,Half,39,26
67463,36889,1,1,Half,46,30
67464,41529,2,2,Half,37,33
67465,41531,1,1,Half,24,52
67466,41530,2,2,Half,36,31
67467,39808,1,1,Half,26,34
67468,36891,2,2,Half,17,55
67469,36890,2,2,Half,31,33
67470,38655,2,2,Half,31,44
67471,39226,1,1,Half,17,26
67472,36892,2,2,Half,32,34
67473,39232,1,1,Half,18,48
67474,41622,1,1,Half,19,42
67475,41623,1,1,Half,32,25
67476,40901,2,2,Half,37,34
67477,41624,1,1,Half,29,49
67478,39231,1,1,Half,28,51
67479,39230,1,1,Half,40,45
67480,38657,2,2,Half,25,34
67481,39228,2,2,Half,31,28
67482,39810,1,1,Half,25,37
67483,41531,2,2,Half,25,42
67484,36889,2,2,Half,43,45
67485,41625,1,1,Half,27,23
67486,39809,1,1,Half,28,38
67487,39226,2,2,Half,19,49
67488,41622,2,2,Half,40,49
67489,39230,2,2,Half,40,42
67490,41624,2,2,Half,32,49
67491,41623,2,2,Half,34,44
67492,39808,2,2,Half,25,34
67493,41528,1,1,Half,29,36
67494,41627,1,1,Half,33,31
67495,38656,1,1,Half,34,41
67496,39232,2,2,Half,29,40
67497,41626,1,1,Half,31,55
67498,39810,2,2,Half,40,38
67499,39231,2,2,Half,34,49
67500,39809,2,2,Half,29,35
67501,41625,2,2,Half,33,24
67502,41528,2,2,Half,41,39
67503,41626,2,2,Half,32,38
67504,39807,1,1,Half,39,26
67505,39233,1,1,Half,28,33
67506,38656,2,2,Half,38,41
67507,41627,2,2,Half,37,31
67508,39227,1,1,Half,25,26
67509,39806,1,1,Half,24,46
67510,39229,1,1,Half,28,30
67511,39807,2,2,Half,40,40
67512,39233,2,2,Half,50,39
67513,39229,2,2,Half,22,37
67514,39227,2,2,Half,30,38
67515,39806,2,2,Half,23,41
67516,39236,1,1,Half,27,30
67517,39236,2,2,Half,30,38
67518,40904,1,1,Half,32,42
67519,39811,1,1,Half,33,31
67520,40903,1,1,Half,35,41
67521,40905,1,1,Half,26,25
67522,38660,1,1,Half,22,24
67523,39237,1,1,Half,21,45
67524,39240,1,1,Half,26,44
67525,41578,1,1,Half,19,39
67526,39817,1,1,Half,22,37
67527,39235,1,1,Half,31,36
67528,41577,1,1,Half,21,48
67529,36897,1,1,Half,41,35
67530,39814,1,1,Half,25,39
67531,38659,1,1,Half,33,49
67532,38049,1,1,Half,30,37
67533,36895,1,1,Half,28,33
67534,39815,1,1,Half,33,45
67535,39238,1,1,Half,32,41
67536,39246,1,1,Half,26,38
67537,39245,1,1,Half,37,28
67538,39818,1,1,Half,25,36
67539,41576,1,1,Half,31,39
67540,36896,1,1,Half,25,31
67541,40904,2,2,Half,38,37
67542,38662,1,1,Half,32,48
67543,39816,1,1,Half,31,36
67544,39818,2,2,Half,31,30
67545,39246,2,2,Half,44,37
67546,40903,2,2,Half,47,24
67547,39814,2,2,Half,36,35
67548,38660,2,2,Half,32,29
67549,39237,2,2,Half,23,41
67550,39819,1,1,Half,26,38
67551,42402,1,1,Half,15,51
67552,40905,2,2,Half,33,34
67553,39811,2,2,Half,37,41
67554,39240,2,2,Half,39,41
67555,41578,2,2,Half,21,49
67556,38049,2,2,Half,25,37
67557,39241,1,1,Half,25,60
67558,36893,1,1,Half,25,33
67559,39245,2,2,Half,38,30
67560,36897,2,2,Half,32,43
67561,41579,1,1,Half,27,45
67562,39247,1,1,Half,33,49
67563,36895,2,2,Half,55,34
67564,39817,2,2,Half,17,46
67565,39815,2,2,Half,34,30
67566,39238,2,2,Half,30,22
67567,39235,2,2,Half,52,55
67568,41577,2,2,Half,20,59
67569,38659,2,2,Half,55,39
67570,41576,2,2,Half,32,33
67571,41580,1,1,Half,49,25
67572,36896,2,2,Half,26,44
67573,38662,2,2,Half,33,45
67574,39816,2,2,Half,46,45
67575,39819,2,2,Half,54,31
67576,36893,2,2,Half,30,39
67577,42402,2,2,Half,20,54
67578,36894,1,1,Half,32,40
67579,40905,3,OT,Overtime,6,6
67580,39241,2,2,Half,33,39
67581,41581,1,1,Half,28,38
67582,41579,2,2,Half,31,38
67583,39247,2,2,Half,57,50
67584,38658,1,1,Half,32,37
67585,41580,2,2,Half,26,40
67586,39239,1,1,Half,39,35
67587,38661,1,1,Half,25,33
67588,39244,1,1,Half,35,31
67589,39242,1,1,Half,49,42
67590,38659,3,OT,Overtime,9,9
67591,39234,1,1,Half,29,29
67592,40905,4,OT2,Overtime,9,5
67593,38659,4,OT2,Overtime,13,15
67594,38663,1,1,Half,43,30
67595,39244,2,2,Half,23,39
67596,41581,2,2,Half,33,61
67597,36894,2,2,Half,23,40
67598,38658,2,2,Half,32,27
67599,39243,1,1,Half,32,35
67600,39813,1,1,Half,21,35
67601,39812,1,1,Half,22,33
67602,38661,2,2,Half,39,41
67603,39239,2,2,Half,34,38
67604,39234,2,2,Half,25,54
67605,38663,2,2,Half,23,41
67606,38658,3,OT,Overtime,9,13
67607,39812,2,2,Half,30,28
67608,39243,2,2,Half,34,44
67609,39239,3,OT,Overtime,13,9
67610,39813,2,2,Half,26,37
67611,39242,2,2,Half,52,52
67612,41532,1,1,Half,26,53
67613,41532,2,2,Half,21,49
67614,40914,1,1,Half,30,33
67615,40913,1,1,Half,24,31
67616,37721,1,1,Half,25,41
67617,39269,1,1,Half,25,45
67618,39821,1,1,Half,27,34
67619,39822,1,1,Half,32,42
67620,39260,1,1,Half,26,34
67621,38050,1,1,Half,39,34
67622,37715,1,1,Half,38,35
67623,40910,1,1,Half,24,27
67624,39264,1,1,Half,33,21
67625,39249,1,1,Half,33,35
67626,39270,1,1,Half,35,44
67627,39259,1,1,Half,22,39
67628,39267,1,1,Half,19,49
67629,37720,1,1,Half,40,49
67630,39268,1,1,Half,23,36
67631,37807,1,1,Half,32,17
67632,38051,1,1,Half,30,34
67633,39265,1,1,Half,23,34
67634,39261,1,1,Half,29,42
67635,39257,1,1,Half,30,29
67636,39826,1,1,Half,30,36
67637,39275,1,1,Half,44,40
67638,41583,1,1,Half,33,25
67639,39823,1,1,Half,25,30
67640,39253,1,1,Half,35,36
67641,37718,1,1,Half,32,38
67642,40911,1,1,Half,24,39
67643,39828,1,1,Half,25,39
67644,39277,1,1,Half,38,22
67645,41584,1,1,Half,34,50
67646,39266,1,1,Half,33,28
67647,39829,1,1,Half,34,34
67648,41582,1,1,Half,24,38
67649,37716,1,1,Half,33,44
67650,39276,1,1,Half,36,26
67651,40914,2,2,Half,37,32
67652,39254,1,1,Half,34,32
67653,38665,1,1,Half,39,38
67654,40909,1,1,Half,23,42
67655,38667,1,1,Half,31,29
67656,38664,1,1,Half,28,36
67657,39272,1,1,Half,18,10
67658,41607,1,1,Half,36,57
67659,39830,1,1,Half,32,31
67660,40913,2,2,Half,34,34
67661,41586,1,1,Half,10,46
67662,41585,1,1,Half,39,47
67663,41606,1,1,Half,32,38
67664,40912,1,1,Half,38,42
67665,39269,2,2,Half,32,35
67666,37721,2,2,Half,20,37
67667,39821,2,2,Half,34,39
67668,39822,2,2,Half,35,51
67669,40910,2,2,Half,27,32
67670,41584,2,2,Half,43,31
67671,38050,2,2,Half,34,37
67672,37715,2,2,Half,40,36
67673,39264,2,2,Half,38,35
67674,39270,2,2,Half,22,35
67675,39267,2,2,Half,41,49
67676,37716,2,2,Half,47,49
67677,39276,2,2,Half,37,38
67678,41583,2,2,Half,39,57
67679,39823,2,2,Half,42,43
67680,37718,2,2,Half,46,32
67681,39828,2,2,Half,48,44
67682,38051,2,2,Half,31,43
67683,39260,2,2,Half,30,20
67684,39257,2,2,Half,29,29
67685,39829,2,2,Half,40,35
67686,39249,2,2,Half,30,50
67687,39275,2,2,Half,37,53
67688,41582,2,2,Half,41,45
67689,37720,2,2,Half,46,39
67690,39268,2,2,Half,31,57
67691,37807,2,2,Half,22,35
67692,40911,2,2,Half,39,37
67693,39265,2,2,Half,23,34
67694,39266,2,2,Half,40,35
67695,39826,2,2,Half,26,39
67696,39253,2,2,Half,21,44
67697,39277,2,2,Half,26,35
67698,39259,2,2,Half,35,34
67699,38667,2,2,Half,31,29
67700,38665,2,2,Half,31,32
67701,40909,2,2,Half,37,45
67702,42522,1,1,Half,30,52
67703,38052,1,1,Half,35,41
67704,39256,1,1,Half,36,39
67705,37804,1,1,Half,28,39
67706,37805,1,1,Half,34,32
67707,39827,1,1,Half,22,38
67708,39271,1,1,Half,20,29
67709,37806,1,1,Half,38,39
67710,37717,1,1,Half,22,34
67711,37719,1,1,Half,23,29
67712,39255,1,1,Half,36,37
67713,39251,1,1,Half,31,29
67714,39820,1,1,Half,24,45
67715,39252,1,1,Half,21,44
67716,39278,1,1,Half,34,36
67717,39254,2,2,Half,45,50
67718,38664,2,2,Half,36,37
67719,41586,2,2,Half,19,44
67720,41607,2,2,Half,31,47
67721,39261,2,2,Half,35,36
67722,39830,2,2,Half,24,39
67723,40912,2,2,Half,37,40
67724,41585,2,2,Half,27,46
67725,39272,2,2,Half,33,19
67726,41606,2,2,Half,22,52
67727,39250,1,1,Half,30,28
67728,42522,2,2,Half,35,56
67729,37805,2,2,Half,30,32
